0		0.0072
1		0.0429
2		0.04
3		0.063
4		0.0525
5		0.0763
6		0.0761
7		0.0892
8		0.0984
9		0.11
10		0.1213
11		0.1328
12		0.1476
13		0.1596
14		0.1679
15		0.1798
16		0.2008
17		0.2068
18		0.2212
19		0.2325
20		0.2468
21		0.2531
22		0.3639
23		0.387
24		1.6952
25		0.3092
