0		0.0438
1		0.1726
2		0.2196
3		0.3617
4		0.3729
5		0.6095
6		1.0791
7		0.9199
8		1.057
9		1.3501
10		1.4479
11		1.151
12		1.2805
13		2.9318
14		1.5737
15		1.6251
16		2.653
17		1.8158
18		2.067
19		3.4391
20		2.1213
21		2.1854
22		5.0084
23		3.227
24		2.704
25		3.197
