0		0.0047
1		0.0162
2		0.0854
3		0.0553
4		0.1312
5		0.099
6		0.1045
7		0.1314
8		0.1282
9		0.1094
10		0.1212
11		0.133
12		0.6064
13		0.1686
14		0.2148
15		0.2796
16		0.2645
17		0.2622
18		0.2143
19		0.6831
20		0.2622
21		0.3075
22		0.5449
23		0.7167
24		0.406
25		0.5219
