1000		1.8621
5000		54.2046
9000		193.726
13000		419.576
17000		748.54
21000		994.354
25000		1402.75
29000		1882.92
33000		2386
37000		3000.4
41000		3680.6
45000		4434.74
49000		5272.04
53000		6181.08
57000		7259.99
61000		8544.13
65000		9874.81
69000		10365
73000		11455.5
77000		12802.1
81000		15565.9
85000		16092.2
89000		17842.7
93000		18914.8
97000		20460.5
101000		22441.9

