1000		0.0732
5000		0.4035
9000		1.0597
13000		1.2706
17000		1.6713
21000		2.0543
25000		2.6663
29000		2.8332
33000		5.0817
37000		4.6989
41000		5.4365
45000		5.7398
49000		5.7401
53000		5.8764
57000		6.84
61000		5.7735
65000		8.6256
69000		6.5678
73000		9.8095
77000		8.8844
81000		7.517
85000		10.6089
89000		9.8478
93000		9.1223
97000		9.6611
101000		13.9057
