1000				0.1527
5000				1.3984
9000				1.4963
13000				2.1879
17000				6.3817
21000				3.7157
25000				5.4807
29000				5.0226
33000				6.514
37000				6.9115
41000				9.3293
45000				8.5672
49000				8.7153
53000				9.799
57000				12.2087
61000				12.1086
65000				13.5241
69000				14.0199
73000				15.4837
77000				15.5711
81000				16.2168
85000				18.7579
89000				19.2843
93000				18.6587
97000				24.402
101000				19.9915
