1000				0.1166
5000				0.8048
9000				1.5767
13000				2.188
17000				2.943
21000				4.6226
25000				6.0702
29000				7.3716
33000				7.5742
37000				7.8628
41000				10.1707
45000				8.5439
49000				10.6437
53000				11.6366
57000				12.341
61000				12.7161
65000				13.3453
69000				15.1438
73000				15.9506
77000				16.5935
81000				18.4673
85000				21.0996
89000				19.996
93000				20.7466
97000				22.1986
101000				24.6775

