1000				1.8388
5000				39.2384
9000				111.165
13000				222.385
17000				388.94
21000				561.304
25000				921.298
29000				1061.03
33000				1326.07
37000				1650.94
41000				2098.07
45000				2439.12
49000				2903.7
53000				3349.89
57000				3836.28
61000				4414.43
65000				5076.29
69000				5607.69
73000				6275.09
77000				6980.68
81000				7865.11
85000				8630.43
89000				9504.49
93000				10271.5
97000				11253.6
101000				12412.6

