1000		0.0061
5000		0.0235
9000		0.0389
13000		0.04
17000		0.0717
21000		0.0639
25000		0.0763
29000		0.1399
33000		0.1374
37000		0.1622
41000		0.1282
45000		0.2912
49000		0.2062
53000		0.2436
57000		0.2673
61000		0.296
65000		0.3037
69000		0.2063
73000		0.4938
77000		0.3359
81000		0.3196
85000		0.2607
89000		0.2725
93000		0.2833
97000		0.3697
101000		0.5444
