1000		0.0054
5000		0.0591
9000		0.0398
13000		0.0725
17000		0.0798
21000		0.08
25000		0.096
29000		0.1119
33000		0.099
37000		0.1286
41000		0.1788
45000		0.1745
49000		0.1853
53000		0.217
57000		0.192
61000		0.1884
65000		0.2215
69000		0.3164
73000		0.3127
77000		0.2292
81000		0.2527
85000		0.2522
89000		0.3748
93000		0.3756
97000		0.4117
101000		0.4348
