1000		2.3373
5000		58.0608
9000		184.288
13000		388.381
17000		651.09
21000		1030.97
25000		1403.42
29000		1886.46
33000		2454.31
37000		3074.38
41000		3763.14
45000		4531.71
49000		5377.3
53000		6286.52
57000		7248.97
61000		8303.86
65000		9419.08
69000		10635.1
73000		11874
77000		13821.8
81000		14972
85000		15954.4
89000		17477.5
93000		19041.9
97000		20699.2
101000		22421.3
