1000		0.0609
5000		0.379
9000		0.6839
13000		1.2244
17000		1.5965
21000		2.5903
25000		3.4712
29000		2.8495
33000		4.5768
37000		5.0325
41000		4.1173
45000		6.6336
49000		6.7507
53000		5.7357
57000		5.5642
61000		5.82
65000		7.3052
69000		7.6239
73000		10.8571
77000		8.5168
81000		7.6333
85000		8.543
89000		10.2568
93000		10.0821
97000		9.2335
101000		12.9041
