0		1.1713
1		33.2744
2		106.845
3		211.955
4		359.296
5		548.7
6		802.192
7		1008.71
8		1307.31
9		1630.95
10		2026.85
11		2426
12		2866.02
13		3374.7
14		3954.26
15		4569.01
16		5148.9
17		5745.64
18		6423.65
19		7199.31
20		8046.15
21		9106.32
22		10236.2
23		12948.2
24		12519.7
25		12702.3
