0		1.1747
1		36.0965
2		102.566
3		206.146
4		374.221
5		621.204
6		787.381
7		1010.2
8		1305.61
9		1651.85
10		2019.87
11		3016.73
12		3064.61
13		3449.11
14		3990.22
15		4646
16		5289.78
17		6103.43
18		6832.76
19		7351.91
20		8230.62
21		8874.97
22		9665.92
23		10639.2
24		11283.9
25		12213
