1000		0.1019
5000		0.5662
9000		1.0284
13000		1.2505
17000		2.1417
21000		2.0986
25000		2.9902
29000		5.1619
33000		3.2764
37000		4.0592
41000		4.9033
45000		5.659
49000		9.2864
53000		5.8575
57000		7.4961
61000		7.6194
65000		10.8615
69000		7.6776
73000		11.3369
77000		8.9342
81000		9.0097
85000		9.9182
89000		10.6905
93000		11.8465
97000		12.3345
101000		11.8936
